efc,soh,capacity_ah,type,temperature_c
910.0,85.32594402926458,2.559778320877937,estimated,26.896
911.0,85.31994389461164,2.559598316838349,estimated,26.728
912.0,85.31396829671522,2.5594190489014563,estimated,25.528
913.0,85.30798491887161,2.5592395475661482,estimated,25.8853
914.0,85.30200573023032,2.5590601719069097,estimated,26.2893
915.0,85.29602414775916,2.5588807244327745,estimated,27.1547
916.0,85.29002580847865,2.5587007742543593,estimated,27.22
917.0,85.28403883989019,2.5585211651967055,estimated,26.13
918.0,85.27806024970637,2.5583418074911912,estimated,26.8147
919.0,85.27207806877772,2.5581623420633317,estimated,26.576
920.0,85.2660928955617,2.5579827868668508,estimated,26.192
921.0,85.26011011617555,2.5578033034852665,estimated,25.948
922.0,85.2541303290768,2.557623909872304,estimated,26.3
923.0,85.24812660367901,2.5574437981103704,estimated,26.8927
924.0,85.24215399806997,2.557264619942099,estimated,27.2133
925.0,85.23617780171607,2.5570853340514823,estimated,26.1793
926.0,85.23019621924489,2.5569058865773466,estimated,26.5827
927.0,85.22419728150692,2.5567259184452076,estimated,26.6253
928.0,85.21822108515302,2.5565466325545905,estimated,26.5727
929.0,85.21223411656456,2.5563670234969367,estimated,25.8913
930.0,85.2062345803691,2.556187037411073,estimated,26.34
931.0,85.20025898247266,2.55600776947418,estimated,26.6613
932.0,85.19428517994868,2.5558285553984605,estimated,26.9873
933.0,85.18829880981768,2.5556489642945306,estimated,25.918
934.0,85.18231662888903,2.555469498866671,estimated,26.5893
935.0,85.17631948652348,2.5552895845957044,estimated,26.592
936.0,85.17033850250978,2.5551101550752935,estimated,26.442
937.0,85.16436110924093,2.554930833277228,estimated,25.8993
938.0,85.15836097458799,2.5547508292376397,estimated,26.2793
939.0,85.15238657360653,2.554571597208196,estimated,26.7653
940.0,85.14640798342272,2.5543922395026817,estimated,26.888
941.0,85.14042699940903,2.5542128099822707,estimated,25.958
942.0,85.1344190848089,2.554032572544267,estimated,26.676
943.0,85.1284506684022,2.5538535200520656,estimated,26.5173
944.0,85.12246429827121,2.553673928948136,estimated,26.058
945.0,85.11648929883225,2.5534946789649675,estimated,26.086
946.0,85.11048617189195,2.5533145851567585,estimated,26.376
947.0,85.10450219559085,2.5531350658677257,estimated,27.288
948.0,85.09852061311967,2.5529556183935904,estimated,27.3353
949.0,85.09253543990366,2.5527760631971095,estimated,26.3107
950.0,85.08655684971984,2.5525967054915952,estimated,26.5367
951.0,85.080579456451,2.55241738369353,estimated,26.436
952.0,85.07458710174525,2.5522376130523576,estimated,25.296
953.0,85.06861270076378,2.5520583810229134,estimated,26.1993
954.0,85.06261077073842,2.5518783231221525,estimated,26.258
955.0,85.05662918826724,2.5516988756480172,estimated,27.0827
956.0,85.05064102276383,2.551519230682915,estimated,25.2747
957.0,85.04467081098468,2.5513401243295406,estimated,26.3927
958.0,85.03866588867194,2.5511599766601583,estimated,26.798
959.0,85.03268969231806,2.5509806907695416,estimated,26.774
960.0,85.02671110213424,2.5508013330640273,estimated,25.06
961.0,85.02071455822616,2.550621436746785,estimated,26.7867
962.0,85.01474314953207,2.550442294485962,estimated,26.7393
963.0,85.00874959791138,2.5502624879373412,estimated,27.5073
964.0,85.00276622006777,2.550082986602033,estimated,25.776
965.0,84.9967942129162,2.549903826387486,estimated,26.3767
966.0,84.99079946438056,2.5497239839314165,estimated,27.3827
967.0,84.98482745722899,2.54954482371687,estimated,27.3133
968.0,84.97882433028869,2.5493647299086604,estimated,25.9247
969.0,84.9728499293072,2.549185497879216,estimated,27.232
970.0,84.96686056688884,2.549005817006665,estimated,26.6933
971.0,84.96087718904523,2.548826315671357,estimated,26.4267
972.0,84.954884235882,2.5486465270764604,estimated,26.044
973.0,84.9489134256454,2.548467402769362,estimated,26.384
974.0,84.94292047248217,2.5482876141744653,estimated,27.466
975.0,84.93693948846847,2.548108184654054,estimated,27.3293
976.0,84.93094833067767,2.54792844992033,estimated,26.3253
977.0,84.92497452815368,2.5477492358446105,estimated,27.2487
978.0,84.91897738578812,2.547569321573644,estimated,26.9367
979.0,84.91300059097675,2.5473900177293025,estimated,25.3087
980.0,84.90702738691023,2.547210821607307,estimated,26.7007
981.0,84.90103682757692,2.5470311048273073,estimated,26.5133
982.0,84.89504447287116,2.546851334186135,estimated,27.6333
983.0,84.88905391353785,2.5466716174061355,estimated,25.788
984.0,84.88308848941851,2.5464926546825555,estimated,26.5387
985.0,84.87709493779782,2.5463128481339345,estimated,27.3507
986.0,84.87109779543226,2.546132933862968,estimated,27.592
987.0,84.86512279599333,2.5459536838798,estimated,26.2307
988.0,84.85914959192681,2.545774487757804,estimated,26.7793
989.0,84.85316441871078,2.545594932561323,estimated,26.688
990.0,84.8471726624625,2.545415179873875,estimated,25.3007
991.0,84.84118210312919,2.5452354630938756,estimated,26.5713
992.0,84.83519393762576,2.545055818128773,estimated,26.6167
993.0,84.82922791504896,2.5448768374514685,estimated,27.6827
994.0,84.8232433402904,2.544697300208712,estimated,24.962
995.0,84.81724919021222,2.5445174757063667,estimated,26.2153
996.0,84.81125504013404,2.5443376512040214,estimated,27.2107
997.0,84.80528782064228,2.5441586346192686,estimated,26.9567
998.0,84.79928948136178,2.5439786844408534,estimated,25.6427
999.0,84.79332226187002,2.5437996678561006,estimated,26.8807
1000.0,84.78733349790913,2.543620004937274,estimated,26.6393
1001.0,84.78134114320338,2.5434402342961016,estimated,25.448
1002.0,84.77536195456211,2.5432608586368635,estimated,26.1153
1003.0,84.7693737890587,2.543081213671761,estimated,26.2533
1004.0,84.76338083589549,2.5429014250768645,estimated,27.338
