efc,soh,capacity_ah,type,temperature_c
909.0,85.11055062593095,2.5533165187779288,estimated,26.3253
910.0,85.10418872724016,2.5531256618172047,estimated,27.0227
911.0,85.0978185514594,2.5529345565437818,estimated,26.8927
912.0,85.09144391878402,2.552743317563521,estimated,27.3667
913.0,85.08508329349168,2.5525524988047503,estimated,26.1613
914.0,85.07871948470319,2.552361584541096,estimated,26.728
915.0,85.07235503921548,2.5521706511764646,estimated,27.1947
916.0,85.06596830925479,2.5519790492776435,estimated,27.1527
917.0,85.05962169134547,2.551788650740364,estimated,26.1627
918.0,85.05325788255699,2.5515977364767095,estimated,26.7273
919.0,85.04686542230323,2.551405962669097,estimated,26.6987
920.0,85.0405047970109,2.5512151439103268,estimated,27.5653
921.0,85.03415690570311,2.5510247071710936,estimated,25.758
922.0,85.0277701757424,2.550833105272272,estimated,26.5553
923.0,85.0214057302547,2.550642171907641,estimated,27.41
924.0,85.01504192146622,2.5504512576439864,estimated,27.128
925.0,85.00866346859547,2.550259904057864,estimated,25.9807
926.0,85.00230029650623,2.550069008895187,estimated,26.8313
927.0,84.99593839781542,2.549878151934463,estimated,26.4747
928.0,84.98957713582385,2.5496873140747156,estimated,27.46
929.0,84.98320696004309,2.5494962088012927,estimated,25.812
930.0,84.97685015494612,2.549305504648384,estimated,26.6127
931.0,84.97048698285687,2.5491146094857062,estimated,27.284
932.0,84.96409579600157,2.548922873880047,estimated,27.242
933.0,84.95773135051384,2.5487319405154154,estimated,26.024
934.0,84.95137008852228,2.5485411026556686,estimated,26.6687
935.0,84.94501264672608,2.5483503794017826,estimated,26.4933
936.0,84.93864820123838,2.5481594460371513,estimated,27.5727
937.0,84.93227929885606,2.547968378965682,estimated,25.856
938.0,84.92591676346603,2.547777502903981,estimated,26.5253
939.0,84.9195293968061,2.5475858819041832,estimated,27.402
940.0,84.91316431461917,2.547394929438575,estimated,27.2187
941.0,84.90680177922914,2.5472040533768743,estimated,26.3767
942.0,84.90044051723757,2.547013215517127,estimated,26.884
943.0,84.8940747983514,2.546822243950542,estimated,26.906
944.0,84.88770207577372,2.5466310622732116,estimated,27.1467
945.0,84.88134208718061,2.5464402626154183,estimated,26.1673
946.0,84.87497827839213,2.546249348351764,estimated,26.268
947.0,84.86859473192757,2.5460578419578273,estimated,27.2593
948.0,84.86223219653755,2.5458669658961264,estimated,27.3927
949.0,84.85587029784675,2.5456761089354023,estimated,26.3547
950.0,84.84950839915597,2.5454852519746787,estimated,26.9967
951.0,84.84312166919524,2.545293650075857,estimated,27.01
952.0,84.83676613749674,2.545102984124902,estimated,26.4367
953.0,84.8303991452121,2.544911974356363,estimated,26.312
954.0,84.82403724652131,2.5447211173956394,estimated,26.4087
955.0,84.81767343773284,2.544530203131985,estimated,27.3267
956.0,84.81129753165901,2.54433892594977,estimated,28.0453
957.0,84.80494008986281,2.5441482026958844,estimated,26.68
958.0,84.79856036359362,2.5439568109078086,estimated,27.902
959.0,84.79219846490281,2.5437659539470845,estimated,27.6767
960.0,84.78583019921973,2.543574905976592,estimated,25.7927
961.0,84.77945301974746,2.543383590592424,estimated,27.1593
962.0,84.77308475406437,2.5431925426219313,estimated,27.0967
963.0,84.76673558935815,2.5430020676807445,estimated,28.208
964.0,84.76036095668279,2.5428108287004836,estimated,26.1807
965.0,84.75400096808966,2.54262002904269,estimated,26.9613
966.0,84.7476218785197,2.542428656355591,estimated,28.0907
967.0,84.74126571012197,2.542237971303659,estimated,27.77
968.0,84.73490062793503,2.542047018838051,estimated,26.7107
969.0,84.72851771816968,2.5418555315450906,estimated,27.4047
970.0,84.72216282317041,2.541664884695112,estimated,27.346
971.0,84.7157894638935,2.541473683916805,estimated,27.7793
972.0,84.7094167413158,2.5412825022394743,estimated,26.7487
973.0,84.70305738942193,2.541091721682658,estimated,27.4807
974.0,84.69670058432496,2.5409010175297486,estimated,28.126
975.0,84.69032276815346,2.5407096830446037,estimated,27.7607
976.0,84.6839551391696,2.540518654175088,estimated,26.852
977.0,84.67760024417032,2.5403280073251095,estimated,27.6627
978.0,84.67121860780344,2.540136558234103,estimated,27.4873
979.0,84.6648535256165,2.539945605768495,estimated,25.8633
980.0,84.65850181411336,2.539755054423401,estimated,27.1973
981.0,84.65211763094956,2.539563528928487,estimated,27.1
982.0,84.64577037634102,2.5393731112902307,estimated,28.13
983.0,84.63940147395871,2.5391820442187614,estimated,26.2893
984.0,84.63301729079492,2.5389905187238475,estimated,27.03
985.0,84.62666748938946,2.538800024681684,estimated,28.0273
986.0,84.62028457962413,2.5386085373887237,estimated,27.9933
987.0,84.61391631394105,2.538417489418231,estimated,26.8447
988.0,84.60756714923482,2.5382270144770445,estimated,27.4773
989.0,84.60119060646177,2.538035718193853,estimated,25.3333
990.0,84.59482234077869,2.5378446702233606,estimated,26.7333
991.0,84.58846235218557,2.5376538705655673,estimated,26.9947
992.0,84.5820921764048,2.537462765292144,estimated,27.1653
993.0,84.5757213639248,2.5372716409177443,estimated,28.1907
994.0,84.56936455882786,2.5370809367648355,estimated,26.0553
995.0,84.5629950197463,2.536889850592389,estimated,26.9947
996.0,84.55662484396554,2.536698745318966,estimated,27.892
997.0,84.55025403148554,2.5365076209445663,estimated,27.7727
998.0,84.54387430521635,2.5363162291564905,estimated,26.798
999.0,84.53753023410395,2.5361259070231186,estimated,27.5047
1000.0,84.53115878492471,2.5359347635477416,estimated,27.424
1001.0,84.52478606234705,2.5357435818704115,estimated,26.3827
1002.0,84.51840824617554,2.535552247385266,estimated,26.8927
1003.0,84.51204571078551,2.535361371323565,estimated,27.0147
1004.0,84.50567744510242,2.5351703233530727,estimated,28.0587
1005.0,84.4993301904939,2.534979905714817,estimated,26.25
1006.0,84.49294982752545,2.5347884948257637,estimated,25.6853
1007.0,84.48618642362509,2.5345855927087526,estimated,25.9967
1008.0,84.4790635278036,2.534371905834108,estimated,27.268
1009.0,84.47194774420961,2.5341584323262882,estimated,26.9887
1010.0,84.46484831873882,2.5339454495621645,estimated,27.802
1011.0,84.45773111269932,2.5337319333809796,estimated,26.1727
1012.0,84.4506195964418,2.533518587893254,estimated,27.0327
1013.0,84.4435023904023,2.533305071712069,estimated,27.5173
1014.0,84.43640296493152,2.5330920889479454,estimated,27.2513
1015.0,84.42928575889201,2.5328785727667604,estimated,26.1047
1016.0,84.42217495385725,2.5326652486157175,estimated,26.8947
1017.0,84.41507126104997,2.5324521378314993,estimated,26.796
1018.0,84.40794054177826,2.5322382162533477,estimated,27.68
1019.0,84.4008325816345,2.532024977449035,estimated,27.7013
1020.0,84.39372035415424,2.531811610624627,estimated,26.7373
1021.0,84.38661239401046,2.531598371820314,estimated,27.4847
1022.0,84.37950941242592,2.531385282372778,estimated,27.116
1023.0,84.3723858053817,2.531171574161451,estimated,26.9387
1024.0,84.36526931056495,2.5309580793169486,estimated,26.9853
1025.0,84.35816704020316,2.5307450112060947,estimated,26.8107
1026.0,84.35105410150015,2.530531623045005,estimated,27.6413
1027.0,84.34394756380188,2.5303184269140564,estimated,27.7673
1028.0,84.33682040064392,2.5301046120193176,estimated,26.8
1029.0,84.32969963849068,2.5298909891547203,estimated,27.476
1030.0,84.32258954467868,2.52967768634036,estimated,27.0967
1031.0,84.31549083043062,2.5294647249129185,estimated,26.2293
1032.0,84.30837149072289,2.5292511447216866,estimated,26.8773
1033.0,84.30125855201987,2.529037756560596,estimated,26.7812
1034.0,84.29416054899458,2.5288248164698373,estimated,27.616
1035.0,84.28702769605462,2.5286108308816386,estimated,25.7787
1036.0,84.2799368052568,2.528398104157704,estimated,26.8287
1037.0,84.27280750843059,2.5281842252529176,estimated,27.578
1038.0,84.26569456972759,2.5279708370918277,estimated,27.438
1039.0,84.25858305347008,2.527757491604102,estimated,26.3773
1040.0,84.25148362799928,2.5275445088399784,estimated,27.1073
1041.0,84.24437068929626,2.527331120678888,estimated,26.8253
1042.0,84.23726059548426,2.5271178178645277,estimated,27.354
1043.0,84.2301277425443,2.526903832276329,estimated,26.5813
1044.0,84.22301835995503,2.526690550798651,estimated,26.7219
1045.0,84.21591324470226,2.526477397341068,estimated,27.65
1046.0,84.20879461621728,2.526263838486518,estimated,27.9293
1047.0,84.20167954384601,2.5260503863153803,estimated,26.802
1048.0,84.1945680275885,2.525837040827655,estimated,27.5393
1049.0,84.18745722255375,2.5256237166766122,estimated,27.2887
1050.0,84.18036846542417,2.525411053962725,estimated,26.004
1051.0,84.17323276759322,2.5251969830277967,estimated,27.1813
1052.0,84.16611769522197,2.5249835308566593,estimated,26.9207
1053.0,84.15902822686965,2.5247708468060894,estimated,27.5733
1054.0,84.15192240039411,2.5245576720118237,estimated,26.702
1055.0,84.14480234946363,2.524344070483909,estimated,26.87
1056.0,84.1376951005426,2.524130853016278,estimated,27.6833
1057.0,84.13056935983013,2.523917080794904,estimated,27.6787
1058.0,84.12346211090912,2.5237038633272735,estimated,26.7613
1059.0,84.11635272831984,2.5234905818495954,estimated,27.5507
1060.0,84.10924121206233,2.52327723636187,estimated,27.4533
1061.0,84.10212542846834,2.52306376285405,estimated,26.4667
1062.0,84.09501320098808,2.5228503960296425,estimated,27.3213
1063.0,84.08789741739407,2.5226369225218224,estimated,27.0613
1064.0,84.08079016847306,2.522423705054192,estimated,26.6133
1065.0,84.07366371653784,2.522209911496135,estimated,26.9207
1066.0,84.0665500666121,2.5219965019983626,estimated,26.894
1067.0,84.05943712790908,2.521783113837272,estimated,27.73
1068.0,84.05234623711125,2.5215703871133375,estimated,26.2267
1069.0,84.04522974229451,2.521356892268835,estimated,26.8353
1070.0,84.0381139587005,2.521143418761015,estimated,27.6727
1071.0,84.03099248532452,2.5209297745597357,estimated,27.6327
1072.0,84.02390230574946,2.5207170691724836,estimated,26.7193
1073.0,84.01678438848722,2.5205035316546165,estimated,27.6373
1074.0,84.00967002733871,2.5202901008201612,estimated,27.4187
1075.0,84.00255139885373,2.5200765419656115,estimated,26.5307
1076.0,83.99543561525972,2.5198630684577914,estimated,27.2453
1077.0,83.9883255214477,2.519649765643431,estimated,27.056
1078.0,83.98121471641295,2.519436441492388,estimated,26.1493
1079.0,83.97411600216489,2.5192234800649467,estimated,26.9653
1080.0,83.96700235223913,2.519010070567174,estimated,26.8947
1081.0,83.95988799109062,2.518796639732719,estimated,27.7247
1082.0,83.9527615391554,2.518582846174662,estimated,26.7247
1083.0,83.9456514453434,2.518369543360302,estimated,26.8547
1084.0,83.93852854952192,2.5181558564856577,estimated,27.644
1085.0,83.93144121483785,2.5179432364451353,estimated,25.9413
1086.0,83.92432258635284,2.5177296775905855,estimated,26.7233
1087.0,83.91719897930862,2.5175159693792586,estimated,27.618
1088.0,83.9101066660653,2.517303199981959,estimated,27.5927
1089.0,83.90298661513481,2.5170895984540445,estimated,26.682
1090.0,83.89586585298159,2.5168759755894476,estimated,27.5913
1091.0,83.88874935816483,2.516662480744945,estimated,27.2153
1092.0,83.88165562247602,2.5164496686742805,estimated,26.5093
1093.0,83.8745348603228,2.5162360458096837,estimated,27.2293
1094.0,83.86741978795155,2.5160225936385463,estimated,27.004
1095.0,83.86032107370349,2.5158096322111048,estimated,25.7573
1096.0,83.85320031155025,2.5155960093465075,estimated,26.9373
1097.0,83.84608310551074,2.5153824931653226,estimated,26.9027
1098.0,83.83896589947128,2.515168976984138,estimated,26.7473
1099.0,83.83186505155497,2.514955951546649,estimated,26.722
1100.0,83.82475069040646,2.514742520712194,estimated,26.8673
1101.0,83.81762921703047,2.5145288765109144,estimated,27.7313
1102.0,83.81053477011892,2.514316043103568,estimated,26.5667
1103.0,83.80341756407942,2.514102526922383,estimated,26.776
1104.0,83.79629609070345,2.5138888827211034,estimated,27.7173
1105.0,83.78919879890088,2.5136759639670267,estimated,26.03
1106.0,83.78207448063392,2.5134622344190176,estimated,26.802
1107.0,83.77495158481244,2.5132485475443733,estimated,27.6007
1108.0,83.76783722366393,2.513035116709918,estimated,27.808
1109.0,83.76073353085665,2.5128220059257,estimated,26.9547
1110.0,83.75360921258968,2.5126082763776902,estimated,27.4747
1111.0,83.74651689934636,2.5123955069803907,estimated,27.5093
1112.0,83.73939044741115,2.5121817134223345,estimated,26.858
1113.0,83.73229102194034,2.5119687306582104,estimated,27.5587
1114.0,83.72516954856437,2.511755086456931,estimated,27.4947
1115.0,83.71807154553906,2.511542146366172,estimated,26.6407
1116.0,83.71094367115836,2.5113283101347506,estimated,27.4213
1117.0,83.70385206913778,2.5111155620741337,estimated,27.158
1118.0,83.69673272943004,2.5109019818829013,estimated,26.0073
1119.0,83.68960343260383,2.510688102978115,estimated,27.17
1120.0,83.68251396425151,2.5104754189275456,estimated,26.9607
1121.0,83.67539106843003,2.510261732052901,estimated,26.2353
1122.0,83.66828879806825,2.5100486639420474,estimated,27.1247
1123.0,83.66116519102401,2.5098349557307205,estimated,26.8533
1124.0,83.65404585131628,2.5096213755394885,estimated,27.166
1125.0,83.64694002484075,2.5094082007452223,estimated,26.7093
1126.0,83.63981855146476,2.509194556543943,estimated,26.8573
1127.0,83.63272054843947,2.508981616453184,estimated,27.724
1128.0,83.62558982916775,2.508767694875033,estimated,26.6507
1129.0,83.61850107203819,2.5085550321611456,estimated,26.902
1130.0,83.61137462010296,2.508341238603089,estimated,27.7293
1131.0,83.60427590585492,2.5081282771756475,estimated,26.222
1132.0,83.59715656614718,2.5079146969844155,estimated,26.9867
1133.0,83.59003011421197,2.507700903426359,estimated,27.718
1134.0,83.5829328224094,2.507487984672282,estimated,25.8153
1135.0,83.57581419392442,2.5072744258177324,estimated,26.99
1136.0,83.56871263478537,2.507061379043561,estimated,27.6233
1137.0,83.56159471752314,2.506847841525694,estimated,27.69
1138.0,83.55446684314242,2.5066340052942726,estimated,26.9793
1139.0,83.54736955133987,2.506421086540196,estimated,27.5813
1140.0,83.54025305652311,2.5062075916956936,estimated,27.632
1141.0,83.53315647594331,2.5059946942782996,estimated,26.7993
1142.0,83.52602504544886,2.505780751363466,estimated,27.6447
1143.0,83.51890499451838,2.505567149835551,estimated,27.5067
1144.0,83.51180770271583,2.505354231081475,estimated,26.7693
1145.0,83.50470898846778,2.5051412696540334,estimated,27.4207
1146.0,83.49759107120555,2.5049277321361663,estimated,27.5153
1147.0,83.49046746416131,2.5047140239248393,estimated,26.6813
1148.0,83.48336732746776,2.504501019824033,estimated,27.4693
1149.0,83.47624727653728,2.5042874182961183,estimated,27.3033
1150.0,83.4691201133793,2.504073603401379,estimated,26.4167
1151.0,83.46202424402226,2.5038607273206677,estimated,27.4693
1152.0,83.45491130531924,2.5036473391595773,estimated,27.2313
1153.0,83.4478083237347,2.503434249712041,estimated,26.1567
1154.0,83.44068044935399,2.5032204134806197,estimated,27.3547
1155.0,83.43356679942823,2.503007003982847,estimated,27.246
1156.0,83.42647021884844,2.502794106565453,estimated,25.9973
1157.0,83.41934376691322,2.5025803130073965,estimated,27.2507
1158.0,83.41222442720549,2.5023667328161645,estimated,27.0553
1159.0,83.40512642418018,2.5021537927254056,estimated,25.72
1160.0,83.39802557626389,2.5019407672879166,estimated,27.1553
1161.0,83.39090623655615,2.5017271870966846,estimated,26.9913
1162.0,83.3837868968484,2.501513606905452,estimated,25.92
1163.0,83.37668249281838,2.5013004747845513,estimated,27.086
1164.0,83.36957168778362,2.5010871506335084,estimated,27.04
1165.0,83.36245377052137,2.5008736131156413,estimated,26.2853
1166.0,83.35532589614067,2.50065977688422,estimated,26.866
1167.0,83.34824069512482,2.5004472208537445,estimated,26.9427
1168.0,83.34111495441235,2.5002334486323705,estimated,26.7967
1169.0,83.33399703715011,2.5000199111145034,estimated,26.8987
1170.0,83.32688196477885,2.4998064589433655,estimated,26.8287
1171.0,83.31977542708059,2.4995932628124176,estimated,26.8767
1172.0,83.31265750981834,2.49937972529455,estimated,26.7593
1173.0,83.30554243744709,2.4991662731234126,estimated,26.936
1174.0,83.29844087830804,2.4989532263492413,estimated,27.3613
1175.0,83.29132651715953,2.498739795514786,estimated,26.6753
1176.0,83.28421357845653,2.498526407353696,estimated,26.9293
1177.0,83.27711130809476,2.4983133392428427,estimated,27.4393
1178.0,83.26999267960976,2.498099780388293,estimated,26.7327
1179.0,83.26288045212951,2.497886413563885,estimated,25.3813
1180.0,83.25692680449013,2.4977078041347043,estimated,25.8133
1181.0,83.25176610674062,2.4975529832022185,estimated,27.53
1182.0,83.2466110857586,2.4973983325727582,estimated,27.5833
1183.0,83.24144316303223,2.497243294890967,estimated,26.5613
1184.0,83.23629020632933,2.4970887061898797,estimated,27.3273
1185.0,83.23111763897498,2.496933529169249,estimated,27.3827
1186.0,83.2259600376441,2.496778801129323,estimated,25.8527
1187.0,83.2208024363132,2.4966240730893965,estimated,26.9333
1188.0,83.2156391582148,2.4964691747464443,estimated,26.9527
1189.0,83.21048000867461,2.496314400260238,estimated,27.452
1190.0,83.20532808411124,2.4961598425233373,estimated,26.544
1191.0,83.20016893457104,2.4960050680371313,estimated,26.8
1192.0,83.19499997970512,2.4958499993911536,estimated,27.6487
1193.0,83.18984547479289,2.4956953642437867,estimated,25.834
1194.0,83.18468271276426,2.495540481382928,estimated,26.7787
1195.0,83.17952665964269,2.4953857997892808,estimated,27.5327
1196.0,83.1743613172652,2.495230839517956,estimated,27.754
1197.0,83.16920681235297,2.495076204370589,estimated,26.822
1198.0,83.1640466306732,2.494921398920196,estimated,27.3513
1199.0,83.15887974008639,2.4947663922025916,estimated,27.5133
1200.0,83.15371542984843,2.494611462895453,estimated,26.5753
1201.0,83.14855576423845,2.4944566729271536,estimated,27.306
1202.0,83.14338835758184,2.494301650727455,estimated,27.4673
1203.0,83.13822404734388,2.4941467214203166,estimated,26.374
1204.0,83.13308244417603,2.4939924733252807,estimated,27.076
1205.0,83.12791245717057,2.4938373737151167,estimated,27.1213
1206.0,83.12274608265349,2.493682382479605,estimated,25.8473
1207.0,83.11757970813645,2.4935273912440934,estimated,27.0347
1208.0,83.11243191213129,2.4933729573639387,estimated,26.9693
1209.0,83.10726708582355,2.4932180125747068,estimated,26.766
1210.0,83.10210483986471,2.4930631451959413,estimated,26.9067
1211.0,83.09695239923157,2.492908571976947,estimated,26.8
1212.0,83.09179118541226,2.492753735562368,estimated,27.4233
1213.0,83.08661603770905,2.4925984811312714,estimated,26.8233
1214.0,83.08146824170389,2.4924440472511167,estimated,26.7653
1215.0,83.07629928683795,2.4922889786051385,estimated,27.5507
1216.0,83.07114787834436,2.492134436350331,estimated,26.4547
1217.0,83.06597479492024,2.491979243847607,estimated,26.8307
1218.0,83.06082545070575,2.4918247635211728,estimated,27.6167
1219.0,83.05567042972376,2.491670112891713,estimated,26.2907
1220.0,83.05049837843917,2.4915149513531754,estimated,26.796
1221.0,83.04534800208515,2.4913604400625546,estimated,27.5407
1222.0,83.04018059542854,2.491205417862856,estimated,26.184
1223.0,83.03500802807419,2.4910502408422257,estimated,26.8733
1224.0,83.02985455530151,2.490895636659045,estimated,27.3825
1225.0,83.0246871486449,2.490740614459347,estimated,25.6873
1226.0,83.0195445133375,2.490586335400125,estimated,26.7913
1227.0,83.01436833349473,2.4904310500048417,estimated,27.4967
1228.0,83.00921382858249,2.4902764148574748,estimated,25.8133
1229.0,83.00404384157702,2.4901213152473103,estimated,26.7767
1230.0,82.99888624024612,2.489966587207384,estimated,27.496
1231.0,82.99373328354322,2.4898119985062968,estimated,27.704
1232.0,82.98857981077053,2.489657394323116,estimated,26.7333
1233.0,82.983403114858,2.48950209344574,estimated,27.5247
1234.0,82.97824964208532,2.4893474892625593,estimated,27.7313
1235.0,82.97309513717308,2.4891928541151924,estimated,26.6947
1236.0,82.96793908405152,2.489038172521546,estimated,27.696
1237.0,82.96276858097626,2.488883057429288,estimated,27.794
1238.0,82.95761614034313,2.488728484210294,estimated,26.8547
1239.0,82.95245750687272,2.4885737252061815,estimated,27.5127
1240.0,82.94728029489038,2.4884184088467114,estimated,27.7533
1241.0,82.94212372569905,2.4882637117709714,estimated,26.6767
1242.0,82.93696870471705,2.4881090611415115,estimated,27.4547
1243.0,82.93181316766525,2.487954395029958,estimated,27.7647
1244.0,82.92664214852023,2.487799264455607,estimated,26.7273
1245.0,82.92148506325914,2.487644551897774,estimated,27.49
1246.0,82.91631610839319,2.487489483251796,estimated,27.6607
1247.0,82.91116418382985,2.4873349255148955,estimated,26.8813
1248.0,82.9060040021501,2.4871801200645027,estimated,27.5047
1249.0,82.90083091872596,2.487024927561779,estimated,27.8093
1250.0,82.8956769298835,2.4868703078965053,estimated,26.876
1251.0,82.89051829641308,2.486715548892392,estimated,27.562
1252.0,82.88536792005905,2.4865610376017715,estimated,27.7073
1253.0,82.88019225628604,2.486405767688581,estimated,26.9007
1254.0,82.87503259067606,2.4862509777202817,estimated,27.358
1255.0,82.86988685895,2.4860966057685,estimated,27.6213
1256.0,82.86471377552587,2.4859414132657762,estimated,26.8067
1257.0,82.85955359384613,2.485786607815384,estimated,27.6507
1258.0,82.85438825146862,2.4856316475440585,estimated,27.766
1259.0,82.8492296179982,2.485476888539946,estimated,26.8467
1260.0,82.84406943631843,2.485322083089553,estimated,27.5613
1261.0,82.8389128671271,2.485167386013813,estimated,27.6353
1262.0,82.83376145863352,2.4850128437590056,estimated,26.9013
1263.0,82.82859921267467,2.48485797638024,estimated,27.3813
1264.0,82.82342922566919,2.4847028767700756,estimated,26.6353
1265.0,82.81827936538492,2.484548380961548,estimated,26.6747
1266.0,82.81311557121676,2.4843934671365027,estimated,27.6073
1267.0,82.80794042351353,2.4842382127054057,estimated,25.6933
1268.0,82.80279107929904,2.4840837323789713,estimated,26.994
1269.0,82.79763192975884,2.4839289578927652,estimated,27.4587
1270.0,82.79245678205561,2.4837737034616683,estimated,25.8173
1271.0,82.78730485749226,2.483619145724768,estimated,26.9133
1272.0,82.78214415974273,2.4834643247922816,estimated,27.602
1273.0,82.77699171910959,2.483309751573288,estimated,26.1733
1274.0,82.77181863568546,2.483154559070564,estimated,26.892
1275.0,82.76665793793595,2.482999738138078,estimated,27.5481
1276.0,82.7615034330237,2.4828451029907113,estimated,26.2133
1277.0,82.75633086566934,2.4826899259700803,estimated,26.7147
1278.0,82.75118823036193,2.482535646910858,estimated,27.65
1279.0,82.74601566300758,2.4823804698902276,estimated,26.5633
1280.0,82.74086941521176,2.4822260824563527,estimated,27.0213
1281.0,82.73569271929921,2.482070781578976,estimated,27.5127
1282.0,82.73052789299147,2.4819158367897445,estimated,26.8013
1283.0,82.7253744202188,2.481761232606564,estimated,26.8213
1284.0,82.72021372246927,2.481606411674078,estimated,27.23
1285.0,82.71505508899884,2.481451652669965,estimated,27.0093
1286.0,82.70990213229594,2.481297063968878,estimated,26.7033
1287.0,82.7047311131509,2.481141933394527,estimated,26.4347
1288.0,82.69958331714574,2.4809874995143724,estimated,26.872
1289.0,82.69441074979139,2.480832322493742,estimated,27.0767
1290.0,82.68925314846052,2.4806775944538155,estimated,25.7707
1291.0,82.68409245071098,2.4805227735213293,estimated,27.0727
1292.0,82.67892504405438,2.4803677513216313,estimated,27.09
1293.0,82.67377157128169,2.4802131471384508,estimated,26.2867
1294.0,82.66860674497396,2.480058202349219,estimated,27.334
1295.0,82.66345430434083,2.479903629130225,estimated,27.1893
1296.0,82.65827915663762,2.4797483746991285,estimated,26.3647
1297.0,82.65311897495785,2.4795935692487356,estimated,27.3707
1298.0,82.64796756646427,2.479439026993928,estimated,27.4347
1299.0,82.64281564190092,2.4792844692570277,estimated,26.658
1300.0,82.63763481743015,2.479129044522905,estimated,27.3853
1301.0,82.63248392500635,2.4789745177501907,estimated,27.5293
1302.0,82.62731393800088,2.4788194181400263,estimated,26.7807
1303.0,82.62217233483304,2.478665170044991,estimated,27.482
1304.0,82.61700286389733,2.47851008591692,estimated,27.63
1305.0,82.611846294706,2.47835538884118,estimated,26.72
1306.0,82.60668198446804,2.4782004595340412,estimated,27.5093
1307.0,82.60152747955581,2.4780458243866743,estimated,25.8093
1308.0,82.59635542827122,2.4778906628481367,estimated,26.83
1309.0,82.59119163410305,2.4777357490230916,estimated,27.5613
1310.0,82.58604177381879,2.477581253214564,estimated,26.042
1311.0,82.58087281895286,2.4774261845685857,estimated,26.9827
1312.0,82.57571108906379,2.4772713326719136,estimated,27.8053
1313.0,82.5705596805702,2.477116790417106,estimated,26.4393
1314.0,82.56538917749494,2.4769616753248482,estimated,26.816
1315.0,82.56023002795474,2.476806900838642,estimated,27.25
1316.0,82.55506933020521,2.4766520799061564,estimated,26.7727
1317.0,82.54992308240938,2.4764976924722815,estimated,26.9913
1318.0,82.54475257933413,2.4763425773800236,estimated,26.324
1319.0,82.53958259232866,2.4761874777698596,estimated,26.892
1320.0,82.5344409891608,2.4760332296748238,estimated,27.2193
1321.0,82.52926222896913,2.475877866869074,estimated,26.0453
1322.0,82.52410256335915,2.4757230769007745,estimated,27.1773
1323.0,82.51895476735399,2.47556864302062,estimated,27.1273
1324.0,82.51378168392986,2.475413450517896,estimated,26.6067
1325.0,82.50862305045943,2.4752586915137833,estimated,27.5
1326.0,82.50347267410541,2.475104180223162,estimated,27.384
1327.0,82.49830475137902,2.4749491425413708,estimated,26.8673
1328.0,82.49314198935039,2.474794259680512,estimated,27.4833
1329.0,82.4879745826938,2.474639237480814,estimated,27.756
1330.0,82.48282369027,2.4744847107081,estimated,26.7433
1331.0,82.47765886396226,2.474329765918868,estimated,27.4827
1332.0,82.47250435905003,2.474175130771501,estimated,25.6307
1333.0,82.46733437204455,2.4740200311613365,estimated,26.5993
1334.0,82.46217109394614,2.4738651328183843,estimated,27.7633
1335.0,82.45701607296415,2.4737104821889244,estimated,26.5813
1336.0,82.45185021451685,2.4735555064355057,estimated,26.9887
1337.0,82.44669674174419,2.4734009022523256,estimated,27.6153
1338.0,82.44153449578532,2.4732460348735597,estimated,26.8513
1339.0,82.43637328196601,2.4730911984589805,estimated,26.9853
1340.0,82.43121568063513,2.472936470419054,estimated,26.2673
1341.0,82.42606633642066,2.47278199009262,estimated,26.992
1342.0,82.4209020261827,2.4726270607854812,estimated,27.066
1343.0,82.4157304909679,2.472471914729037,estimated,26.058
1344.0,82.41057082535792,2.4723171247607376,estimated,27.1327
1345.0,82.40541270795725,2.472162381238718,estimated,27.3953
1346.0,82.40024426916112,2.4720073280748336,estimated,26.5773
1347.0,82.39508769996978,2.4718526309990936,estimated,27.53
1348.0,82.38994145217396,2.4716982435652186,estimated,27.3593
1349.0,82.38477456158712,2.4715432368476136,estimated,26.6467
1350.0,82.37961179955849,2.4713883539867547,estimated,27.564
1351.0,82.37445523036716,2.4712336569110147,estimated,27.7507
1352.0,82.36963584053673,2.471089075216102,estimated,25.3433
1353.0,82.3669835104925,2.4710095053147754,estimated,27.0613
1354.0,82.36433859066993,2.470930157720098,estimated,27.606
1355.0,82.3616923475935,2.470850770427805,estimated,27.4333
1356.0,82.3590506035802,2.470771518107406,estimated,26.7147
1357.0,82.35640224329757,2.470692067298927,estimated,27.3953
1358.0,82.35375547091958,2.470612664127587,estimated,27.3273
1359.0,82.35110896319236,2.470533268895771,estimated,26.2027
1360.0,82.34846642522675,2.470453992756802,estimated,27.3593
1361.0,82.3458191235472,2.470374573706416,estimated,27.1627
1362.0,82.34316838140762,2.470295051442229,estimated,26.1287
1363.0,82.3405210797281,2.470215632391843,estimated,27.002
1364.0,82.33788251152406,2.470136475345722,estimated,27.136
1365.0,82.33522885822599,2.4700568657467796,estimated,25.874
1366.0,82.33258023329259,2.469977406998778,estimated,27.1533
1367.0,82.32994034183469,2.4698982102550406,estimated,27.09
1368.0,82.32728907039358,2.469818672111807,estimated,25.8887
1369.0,82.32463938685709,2.4697391816057124,estimated,27.3373
1370.0,82.32199923074842,2.4696599769224523,estimated,27.0387
1371.0,82.31935536952894,2.469580661085868,estimated,26.044
1372.0,82.31670303948472,2.4695010911845414,estimated,27.192
