efc,soh,capacity_ah,type,temperature_c
1697.0,79.06225694024188,2.3718677082072563,estimated,24.5893
1698.0,79.05295301916816,2.371588590575045,estimated,22.88
1699.0,79.04366952586527,2.371310085775958,estimated,24.1807
1700.0,79.03439346084268,2.3710318038252804,estimated,23.7253
1701.0,79.02509696804927,2.370752909041478,estimated,24.63
1702.0,79.01583018837705,2.3704749056513115,estimated,23.9647
1703.0,79.00654112386394,2.370196233715918,estimated,24.6067
1704.0,78.99723348865008,2.369917004659502,estimated,23.966
1705.0,78.98797135165304,2.3696391405495913,estimated,23.8207
1706.0,78.97869714370053,2.3693609143110157,estimated,24.3393
1707.0,78.9693950796969,2.3690818523909067,estimated,22.7953
1708.0,78.9601190146743,2.368803570440229,estimated,24.112
1709.0,78.9508299501612,2.3685248985048357,estimated,23.71
1710.0,78.94154274271816,2.3682462822815444,estimated,24.6927
1711.0,78.93223789310939,2.3679671367932817,estimated,23.89
1712.0,78.9229590424817,2.3676887712744508,estimated,24.6493
1713.0,78.91369690548467,2.36741090716454,estimated,23.996
1714.0,78.90440226976132,2.3671320680928396,estimated,23.68
1715.0,78.89510763403798,2.3668532290211397,estimated,24.462
1716.0,78.88583992583072,2.366575197774922,estimated,22.9267
1717.0,78.87653879036213,2.3662961637108637,estimated,24.0433
1718.0,78.86727201068992,2.3660181603206976,estimated,23.8467
1719.0,78.85797458936146,2.365739237680844,estimated,24.8547
1720.0,78.84867252535783,2.3654601757607345,estimated,24.178
1721.0,78.83940017447539,2.3651820052342614,estimated,24.7007
1722.0,78.83010832435716,2.3649032497307148,estimated,24.096
1723.0,78.82082947372946,2.3646248842118838,estimated,22.9073
1724.0,78.81153019533093,2.3643459058599277,estimated,24.6567
1725.0,78.80227455807915,2.3640682367423747,estimated,23.384
1726.0,78.79296970847042,2.3637890912541124,estimated,24.3653
1727.0,78.7836936434478,2.3635108093034343,estimated,24.0553
1728.0,78.77439343651426,2.363231803095428,estimated,24.662
1729.0,78.7651155144216,2.3629534654326476,estimated,24.4293
1730.0,78.75583573525886,2.3626750720577654,estimated,25.1567
1731.0,78.74832738564761,2.3624498215694283,estimated,22.268
1732.0,78.7414690318757,2.362244070956271,estimated,24.0167
1733.0,78.73463533119775,2.3620390599359324,estimated,23.2533
1734.0,78.72777834704218,2.361833350411265,estimated,24.8353
1735.0,78.7209350590499,2.3616280517714974,estimated,24.3807
1736.0,78.71408766220866,2.3614226298662597,estimated,24.0487
1737.0,78.70723204766942,2.3612169614300824,estimated,22.6907
1738.0,78.70039971660778,2.3610119914982333,estimated,24.3713
1739.0,78.69353382994608,2.3608060148983823,estimated,23.1213
1740.0,78.68668437868033,2.3606005313604097,estimated,24.1427
1741.0,78.67986095012482,2.3603958285037447,estimated,23.7173
1742.0,78.6729875305733,2.360189625917199,estimated,24.65
1743.0,78.66616204759332,2.3599848614277996,estimated,24.136
1744.0,78.65929753054793,2.359778925916438,estimated,24.6953
1745.0,78.65245150332302,2.3595735450996904,estimated,23.6233
1746.0,78.64560205205726,2.359368061561718,estimated,23.3973
1747.0,78.63875397040783,2.359162619112235,estimated,23.7707
1748.0,78.6319154760727,2.3589574642821813,estimated,22.4993
1749.0,78.62505643749266,2.3587516931247796,estimated,24.122
1750.0,78.6182268456637,2.358546805369911,estimated,23.55
1751.0,78.61136917669995,2.3583410753009986,estimated,24.5133
1752.0,78.6045176710097,2.358135530130291,estimated,27.0973
1753.0,78.59766821974395,2.3579300465923185,estimated,27.4933
1754.0,78.5908126052047,2.357724378156141,estimated,26.7513
1755.0,78.58397342606142,2.357519202781843,estimated,27.076
1756.0,78.5771315076855,2.357313945230565,estimated,27.1407
1757.0,78.57027383872176,2.3571082151616527,estimated,27.4
1758.0,78.5634264418805,2.356902793256415,estimated,26.7773
1759.0,78.55659479562703,2.356697843868811,estimated,25.9967
1760.0,78.5497412355123,2.356492237065369,estimated,27.3587
1761.0,78.5428828817404,2.3562864864522117,estimated,26.4813
1762.0,78.53603890893996,2.356081167268199,estimated,27.2307
1763.0,78.52918192478438,2.3558754577435317,estimated,26.7247
1764.0,78.52233452794314,2.355670035838294,estimated,26.9593
1765.0,78.51549055514269,2.355464716654281,estimated,27.1287
1766.0,78.50864452791777,2.355259335837533,estimated,26.692
1767.0,78.50178822857036,2.355053646857111,estimated,26.824
1768.0,78.4949545278924,2.354848635836772,estimated,26.2887
1769.0,78.48809411969602,2.3546428235908805,estimated,27.366
1770.0,78.4812597342099,2.354437792026297,estimated,26.6893
1771.0,78.47441233736862,2.354232370121059,estimated,27.4007
1772.0,78.46754850513142,2.3540264551539423,estimated,26.7787
1773.0,78.46071001079629,2.353821300323889,estimated,25.754
1774.0,78.45385645068154,2.3536156935204464,estimated,27.2607
1775.0,78.4470206955791,2.353410620867373,estimated,25.9713
1776.0,78.4401760379705,2.353205281139115,estimated,26.966
1777.0,78.43331426015779,2.3529994278047335,estimated,26.6587
1778.0,78.42646480889202,2.3527939442667605,estimated,27.5013
